TICKER_SYMBOL,END_DATE,COGS,OPERATE_PROFIT,N_INCOME,REVENUE
600479,2012-03-31,151708206.59,30791391.86,25901751.22,292655394.68
600479,2012-06-30,340860519.87,75199978.06,64753555.47,688706250.72
600479,2012-09-30,512860223.73,97090990.68,82521832.02,1042512677.5
600479,2012-12-31,786314721.81,150890354.01,130905360.36,1583422733.47
600479,2013-03-31,194502668.34,22192834.66,18696132.44,356608713.81
600479,2013-06-30,451105470.88,53823569.5,46319912.87,859891160.01
600479,2013-09-30,681517946.56,83340335.35,70439529.75,1311654821.06
600479,2013-12-31,1006817088.88,149985337.53,128782823.81,1972855085.34
600479,2014-03-31,248744297.96,17414808.05,14243620.6,412345721.85
600479,2014-06-30,578633696.42,43978635.31,38429680.67,1025777632.43
600479,2014-09-30,831550549.39,74702043.59,65230583.18,1532324860.2
600479,2014-12-31,1141091844.92,130414803.94,117695878.76,2194240470.52
600479,2015-03-31,268919865.8,19686442.85,15779964.72,447621391.1
600479,2015-06-30,619919616.98,35766546.24,28290051.97,1107602154.45
600479,2015-09-30,929383005.94,53154123.99,43292197.74,1679243747.57
600479,2015-12-31,1311507810.56,94755464.16,88338164.81,2446684074.68
600479,2016-03-31,323133311.66,24013261.54,20351153.44,520548192.58
600479,2016-06-30,756064366.07,43417923.3,36213230.23,1278271451.55
600479,2016-09-30,1106982824.24,86160222.02,73422472.6,1987274320.86
600479,2016-12-31,1573323913.79,193950976.16,173360971.3,2864885512.19
600479,2017-03-31,350691408.53,38777189.45,34497671.49,657602206.76
600479,2017-06-30,844879289.73,66639627.88,53784082.06,1512613253.82
600479,2017-09-30,1308333809.03,140802632.1,116852940.36,2280331808.96
600479,2017-12-31,1743230679.27,296349614.66,246657219.85,3182743792.32
600479,2018-03-31,366237543.77,50623608.59,42422124.99,690326657.69
600480,2008-03-31,344583274.46,46493692.69,40235101.26,443341348.52
600480,2008-06-30,797405781.8,118730787.35,103073191.79,1033981098.29
600480,2008-09-30,1190207349.24,189235469.61,161405232.09,1551673572.49
600480,2008-12-31,1530838611.3,214907565.37,185758389.58,2002937296.87
600480,2009-03-31,348143646.15,48314679.66,39421567.08,450071429.1
600480,2009-06-30,828982629.85,141837098.69,118824933.11,1088203929.52
600480,2009-09-30,1311323543.97,258424974.92,218971822,1749199562.5
600480,2009-12-31,1862868891.22,379541244.61,320229639.77,2510013157.01
600480,2010-03-31,597367756.98,113395404.16,94934937.45,791687377.81
600480,2010-06-30,1297065769.31,258946947.33,220199917.35,1721587568.98
600480,2010-09-30,1947494483.17,390289458.47,335594667.12,2585369577.1
600480,2010-12-31,2630462898.63,465731411.62,403410114.86,3501049367.59
600480,2011-03-31,820143171.78,121665583.84,105485864.62,1060707344.07
600480,2011-06-30,1648468795.88,229517008.22,196856085.05,2125131435.58
600480,2011-09-30,2455974026.52,326538720.86,278828280.29,3153012106.74
600480,2011-12-31,3357397531.5,382971235.35,326906011.13,4286317823.3
600480,2012-03-31,731786787.17,67325035.32,54591276.59,915454357.7
600480,2012-06-30,1745510723.55,167887299.76,138880379.38,2204865499.18
600480,2012-09-30,2711594080.1,230899792.36,191277661.51,3415884321.1
600480,2012-12-31,3930972396.22,272215126.4,225819166.09,4882657170.57
600480,2013-03-31,797812845.9,44628794.49,33828662.58,997320750.28
600480,2013-06-30,2030188466.84,113910425.22,93785116.24,2498985775.27
600480,2013-09-30,3226897452.33,180930003.5,145978154.65,3967070523.58
600480,2013-12-31,4573660455.2,262726526.77,223587405.42,5632824126.38
600480,2014-03-31,1116127813.22,66015195.74,50842521.05,1382728860.25
600480,2014-06-30,2490352454.88,195280838.53,158129613.9,3136695899.12
600480,2014-09-30,3752603339.6,271248704.36,217124017.91,4711805371.73
600480,2014-12-31,5263079214.3,339115570.71,275915919.15,6553587810.67
600480,2015-03-31,1329257577.11,89354041.71,72163694.56,1662630380.31
600480,2015-06-30,2818989391.93,242624423.04,198309041.55,3563977356.58
600480,2015-09-30,4078476464.27,300828795.81,244309729.1,5153602295.99
600480,2015-12-31,5768017191.59,375028677,303026473.47,7244785169.79
600480,2016-03-31,1528447619.6,116485001.17,98214233.19,1895060619.59
600480,2016-06-30,3357817334.8,301171947.45,253475932.27,4239689516.84
600480,2016-09-30,5015055782.71,399968650.02,339814926.21,6292992303.17
600480,2016-12-31,7109507648.9,468119603.81,381829110.3,8897878073.75
600480,2017-03-31,2231916186.42,188808497.65,167747605.72,2791219006.1
600480,2017-06-30,4623765834.11,448153058.36,379995898.23,5798298269.61
600480,2017-09-30,6857689938.39,579431989.21,495177227.24,8549889250.64
600480,2017-12-31,9635874323.25,696575450.03,573909288.98,11844950858.23
600480,2018-03-31,2522799252.51,177908161.63,150359306.05,3107424636.19
600481,2008-03-31,459322461.17,9616418.6,6762108.84,516533761.9
600481,2008-06-30,1791228877.93,125266785.42,111555669.54,2047921727.67
600481,2008-09-30,2809016372.28,147712617.38,123205093.84,3163222544.89
600481,2008-12-31,3481486432.7,124118668.18,94621627.47,3914682485.5
600481,2009-03-31,495529514.86,3794406.87,190432.75,555618152.52
600481,2009-06-30,1318952978.04,203561510.27,178317416.53,1660607398.12
600481,2009-09-30,2084929381.58,399486490.91,344627670.41,2700592255.57
600481,2009-12-31,2930995330.99,465171661.7,412912409.35,3712571300.81
600481,2010-03-31,820139975.89,80862482.63,69330196.05,973939197.24
600481,2010-06-30,1626486023.72,122045095.36,103467852.07,1940662881.19
600481,2010-09-30,2467958995.23,127146616.93,108034570.03,2857194013.58
600481,2010-12-31,3526856985.53,287218103.7,245432506.71,4192030108.83
600481,2011-03-31,934490133.07,52307883.11,43856722.54,1084212479.86
600481,2011-06-30,2174730383.05,85924772.48,68349089.79,2494743609.11
600481,2011-09-30,3394315680.96,149054686.86,116124233.11,3905238683.83
600481,2011-12-31,4411506819.68,200534577,158450538.19,5132038885.8
600481,2012-03-31,957344573.25,36264129.48,26948385.34,1099749314.27
600481,2012-06-30,2103421538.87,64407666.44,48420791.86,2422949748.91
600481,2012-09-30,3521268425.95,172102407.89,133069684.27,4085023609.27
600481,2012-12-31,4988366995.2,137270041.13,195981260.21,5823354935.87
600481,2013-03-31,1157645803.18,-1353486,33758593.4,1303289155.36
600481,2013-06-30,2441607477,122684514.99,127320274.83,2873235601.84
600481,2013-09-30,3999109814.23,351421971.12,316293519.19,4805291086.85
600481,2013-12-31,5357258109.33,567512914.74,561106125.65,6559221662.23
600481,2014-03-31,1032667391.95,64111399.15,53526905.39,1227199712.68
600481,2014-06-30,2586437229.66,159165808.76,129987008.21,3062725743.72
600481,2014-09-30,4475734475.09,259996031.09,253092547.96,5264139915.92
600481,2014-12-31,5941691341.64,271229681.27,345548419.21,7025300086.83
600481,2015-03-31,973122961.59,-5096824.46,49606030.08,1137315091.99
600481,2015-06-30,1704222148.3,163049020.58,181860230.09,2215556021.93
600481,2015-09-30,2016049167.35,173245590.03,191737129.91,2677146670.6
600481,2015-12-31,2267331233.06,327949029.45,338248990.23,3116452967.03
600481,2016-03-31,306965786.57,41531350.55,31724977.42,482186566.92
600481,2016-06-30,533745434.92,63675340.99,48855824.21,857001581.68
600481,2016-09-30,862385684.09,148694347.45,116517158.11,1409665125.87
600481,2016-12-31,1245623965.92,149916756.23,147132000.87,2014362018.13
600481,2017-03-31,219549187.62,-14207960.95,-14489118.24,316803102.79
600481,2017-06-30,552651426.62,15535965.53,9664563.83,802435522.03
600481,2017-09-30,753222132.46,27732268.55,18353247.15,1139841636.66
600481,2017-12-31,1202218276.55,90537834.17,93467001.47,1718356014.06
600481,2018-03-31,257206160.57,-23921051.31,-22879419.61,344809456.41
600483,2008-03-31,236390667.58,2242806.58,2151853.77,256172803.93
600483,2008-06-30,491610407.92,7030447.18,6405515.02,535079407.15
600483,2008-09-30,753340105.14,11393800.33,10046616.84,818957406.74
600483,2008-12-31,953921520.16,6834575.5,9096782.85,1031357296.5
600483,2009-03-31,177335082.64,1792189.89,1225066.19,194966136.67
600483,2009-06-30,391920807.18,12332945.12,7804165.25,430990140.12
600483,2009-09-30,661061780.01,20960328.81,15014033.69,725370179.31
600483,2009-12-31,889172759.15,22040405.5,19192499.06,979878576.1
600483,2010-03-31,236690617.82,4237426.13,3263804.59,257908114.83
600483,2010-06-30,507520517.77,9531784.01,8259077.23,549147393.85
600483,2010-09-30,751923934.78,7602250.82,7120089.69,803679481.73
600483,2010-12-31,1052008143.02,34517759.24,28109499.98,1158640591.98
600483,2011-03-31,323744124.06,9633138.59,7822427.51,357664199.44
600483,2011-06-30,692523907.7,23500059.79,20533644.87,759966814.16
600483,2011-09-30,1064367237.17,37679333.19,33237159.44,1168592092.29
600483,2011-12-31,1414097183.34,20179395.85,55993329.32,1559173923.13
600483,2012-03-31,321370963.86,-1353267.41,-1432557.77,346052187.96
600483,2012-06-30,598535422.28,8285816.93,8150465.58,645786854.58
600483,2012-09-30,956574361.15,15881336.87,14142359.51,1035486981.14
600483,2012-12-31,1223971487.6,24960044.27,24663402.63,1326663483.49
600483,2013-03-31,230528495.1,-4262071.38,-3472982.61,247886213.91
600483,2013-06-30,494832083.42,3159187.44,7166700.1,537941793.29
600483,2013-09-30,2933070322.93,679640287.89,530199919.28,4046830753.77
600483,2013-12-31,4178986193.75,999494058.38,795211240.19,5766835525.09
600483,2014-03-31,217563647.84,-1427050.14,-1013774.63,238617917.57
600483,2014-06-30,449875345.05,7977807.01,7253382.7,495591475.95
600483,2014-09-30,2683413893.12,694346777.43,541914925.83,3804391248.87
600483,2014-12-31,4206347808.12,1002291797.01,799833699.79,5809321748
600483,2015-03-31,832445268.73,113243179.83,97924433.82,1076655297.37
600483,2015-06-30,2166528758.19,463098128.34,374865057.14,2894649417.66
600483,2015-09-30,3584806530.54,902433372.83,718809086.8,4900126495.98
600483,2015-12-31,5189128542.56,1411193418.26,1123764840.35,7157566732.64
600483,2016-03-31,812121522.98,152004030.52,133194818.41,1084340082.88
600483,2016-06-30,1942246377.54,511242971.89,417230577.4,2680253134.54
600483,2016-09-30,3292073957.15,913150471.42,729361444.33,4548246403.24
600483,2016-12-31,4570781730.25,1335613559.7,1069741806.14,6361710631.93
600483,2017-03-31,877680179.93,205447452.96,191072127.94,1119308487.6
600483,2017-06-30,2002629780.82,329404827.96,271418505.42,2462259874.74
600483,2017-09-30,3800693797.93,600570715.38,483911782.17,4638874041.25
600483,2017-12-31,5396611476.5,1045055137.32,849281658.83,6799494508.9
600483,2018-03-31,1484022125.77,189623158.89,187892355.31,1715641028.45
600486,2008-03-31,581341655.79,61285297.68,44888688.67,688189785.43
600486,2008-06-30,1122879866.2,155895296.96,120903250.49,1344444570.03
600486,2008-09-30,1589650542.11,217644364.91,166778647.59,1884036849.47
600486,2008-12-31,1739724883.48,207223002.68,199985372.49,2103047030.68
600486,2009-03-31,566122628.59,60762477.12,46177706.58,675331473.77
600486,2009-06-30,941686916.26,148403395.1,123453914.72,1167058539.49
600486,2009-09-30,1073432499.18,171600353.72,143752859.45,1340476361.63
600486,2009-12-31,1211217004.12,178285037.26,162296839.4,1544045958.18
600486,2010-03-31,393110827.97,54719764.72,46083946.61,500810264.13
600486,2010-06-30,789150950.98,117626881.67,116342268.92,987776027.97
600486,2010-09-30,973513862.03,134582221.58,130186682.18,1209695117.81
600486,2010-12-31,1295225154.08,133024149.23,137559203.32,1566921418.53
600486,2011-03-31,418756532.93,44187024.54,38101645.67,502462524.87
600486,2011-06-30,841343692.64,103703141.67,86922252.3,1019218770.95
600486,2011-09-30,1158117806.35,131076485.27,110446850.81,1391612986.02
600486,2011-12-31,1539418829.09,164745335.08,156581825.24,1842814090.93
600486,2012-03-31,510521366.55,63603504.96,53633873.99,625354691.5
600486,2012-06-30,1018089845.46,129626756.69,109771477.27,1232493330.57
600486,2012-09-30,1410286161.46,170147216.58,141223172.16,1712234924.02
600486,2012-12-31,1820443667.14,240029866.6,199780251.29,2218662690.63
600486,2013-03-31,693612663.24,120301145.35,101301437.86,881479850.39
600486,2013-06-30,1257706839.31,251136711.63,204629435.89,1601588716.66
600486,2013-09-30,1738860502.05,334133736.05,274452880.26,2200636707.87
600486,2013-12-31,2310187680.01,467884011.21,390823719.77,3004580834.79
600486,2014-03-31,646938809.36,138789060.55,118517177.89,853385191.63
600486,2014-06-30,1203884207.66,299274347.3,255562593.36,1609663904.4
600486,2014-09-30,1570194715.44,384332810.58,328086509.32,2088748311.8
600486,2014-12-31,2078786159.5,544914053.31,468974915.99,2820490311.82
600486,2015-03-31,687943374.73,149087519.61,124795039.73,920012237.4
600486,2015-06-30,1353655203.3,315882162.6,259737976.53,1802254171.95
600486,2015-09-30,1763089615.92,407989623.98,331647972.64,2339578011.96
600486,2015-12-31,2286812450.51,569959399.78,470404523.52,3114129700.14
600486,2016-03-31,596956824.42,116361061.4,97229377.2,817623597.33
600486,2016-06-30,1177023174.59,260854400.28,218267551.73,1595244809.9
600486,2016-09-30,1604874972.23,366941373.31,303784881.29,2158365636.64
600486,2016-12-31,2202035228.05,528438790.38,455742874.61,2928966150.33
600486,2017-03-31,789172560.77,158167203.07,136010916.72,1049813321.57
600486,2017-06-30,1488565657.24,310897341.18,264432703.09,2001703712.67
600486,2017-09-30,2312552100.55,505113349.58,427455648.21,3146798839.13
600486,2017-12-31,3219785636.49,708561034.56,605475183.9,4438228162.51
600486,2018-03-31,1087729109.81,338569353.01,287759019.31,1610399462.8
600487,2008-03-31,187610511.04,13591381.62,12892118.89,234597561.82
600487,2008-06-30,454478197.39,45537875.7,41202667.94,571504265.87
600487,2008-09-30,823426281.86,97616276.59,83021020.74,1030938404.02
600487,2008-12-31,1143669264.06,141234649.59,123893417.83,1437658820.25
600487,2009-03-31,216599387.51,26827421.16,22713403.76,290648875.14
600487,2009-06-30,556120832.8,90641434.06,81489440.78,755872522.72
600487,2009-09-30,966263612.48,164612393.68,146126512.54,1312388065.39
600487,2009-12-31,1364938015.56,248401929.72,220300631.62,1887089228.75
600487,2010-03-31,328269402.17,53247815.76,43039029.06,458130303.91
600487,2010-06-30,1897757122.32,162894677.21,153991285.6,2344308360.03
600487,2010-09-30,1020054476.44,177488235.63,158812750.8,1455147150.14
600487,2010-12-31,1479124555.73,216682566.48,196315555.96,2085061276.24
600487,2011-03-31,927616343.39,38891994.1,47242659.75,1134142313.98
600487,2011-06-30,2444615823.36,119385877.23,133411187.71,2955410075.75
600487,2011-09-30,3767027173.05,213624228.87,221775624.9,4592487706.92
600487,2011-12-31,5427239195.56,281703769.52,304065200.74,6688643740.85
600487,2012-03-31,1306946353.89,37324242.39,42726593.37,1642137735.83
600487,2012-06-30,2792184312.85,189623176.08,198317824.17,3522520625.51
600487,2012-09-30,4447778318.38,258404454.44,303407283.91,5607368371.4
600487,2012-12-31,6268060441.37,329005943.94,397083298.71,7804275590.55
600487,2013-03-31,1170273596.72,41281855.15,46748248.48,1511125549.98
600487,2013-06-30,2797998332.11,101043448.68,80111616.44,3587418957.22
600487,2013-09-30,4804689211.16,204195145.51,219360846.1,6073298179.98
600487,2013-12-31,6857997775.61,304113045.07,326709316.54,8586533223.84
600487,2014-03-31,1242134968.23,29184267.72,47134191.54,1596097167.44
600487,2014-06-30,3209421267.93,102553882.37,98697005.47,4027778370.17
600487,2014-09-30,5649662122.17,231049083.03,267895213.41,7062438950.18
600487,2014-12-31,8436440500.67,367858920.81,383442788,10419549146.2
600487,2015-03-31,1466434993.82,73513847.83,65916714.04,1937506518.46
600487,2015-06-30,4354195441.93,182185009.71,177205973.89,5415858278.81
600487,2015-09-30,7788408166.05,529298986.95,479192767.43,9722111399.69
600487,2015-12-31,10818900612.93,741049578,693275185.05,13563272683.78
600487,2016-03-31,2501416714.53,178225040.78,136785134.36,3324393695.27
600487,2016-06-30,6147025377.46,601942294.9,497980579.17,8048288137.2
600487,2016-09-30,10428510740.31,1335994579.23,1211432660.6,13453642567.24
600487,2016-12-31,15233606187.16,1572877861.6,1523127437.5,19300546444.93
600487,2017-03-31,3579675676.83,303352321.82,326127079.11,4577148468.51
600487,2017-06-30,9132312742.23,985551967.89,841067064.29,11413146631.12
600487,2017-09-30,14997985976.62,2069964606.36,1780213482.88,19023075685.79
600487,2017-12-31,20738414676.46,2513405843.69,2235759940.1,25950269006.99
600487,2018-03-31,4991089466.98,558721993.09,491219257.9,6327500644.44
600488,2008-03-31,160228809.27,10700351.69,8807367.24,197875166.47
600488,2008-06-30,356888761.89,29881623.06,25480629.19,437348836.92
600488,2008-09-30,530385509.19,48998737.04,41390021.75,658810092.92
600488,2008-12-31,677252385.84,55183958.04,51685274.81,876889859.32
600488,2009-03-31,160690609.63,11074074.52,9843659.3,210970381.01
600488,2009-06-30,333491301.02,32308844.69,28203787.4,439306676.1
600488,2009-09-30,504255677.02,55416207.04,48085671.98,676931844.02
600488,2009-12-31,658781902.34,73025460.89,67073716.52,887062306.96
600488,2010-03-31,208458501.59,17045011.31,12903974.39,271815162.45
600488,2010-06-30,457111379.23,38044747.85,32820215.58,581236727.99
600488,2010-09-30,713437131.05,67814121.61,58231355.48,907710540.34
600488,2010-12-31,867166644.12,101203100.17,92789286.36,1128131844.4
600488,2011-03-31,318400526.94,20062432.16,16593130.37,390611230.18
600488,2011-06-30,648148036.37,43141760.78,35637554.06,798317529.2
600488,2011-09-30,917955275.03,72504933.67,62605431.82,1119823566.86
600488,2011-12-31,1155296185.45,100303400.28,95123546.6,1418381661.74
600488,2012-03-31,372461755.11,16313389.16,17045804.7,430948067.24
600488,2012-06-30,737006473.36,41077974.93,38715770.97,869475021.55
600488,2012-09-30,1047853710.44,73004895.34,67755591.9,1249330308.37
600488,2012-12-31,1366932253.57,108916502.53,98916092.28,1642531461.4
600488,2013-03-31,339111103.65,22167736.57,24741652.81,400666882.5
600488,2013-06-30,710221768.67,36461566.55,36876808.96,828736667.75
600488,2013-09-30,984554060.4,55632207.34,52934072.88,1160047485.56
600488,2013-12-31,1276697937.03,44679654.61,51998593.09,1480538154.28
600488,2014-03-31,311103148.65,1721571.93,19982661.08,348482001.09
600488,2014-06-30,619848309.22,16469660.45,35228336.69,713964663.38
600488,2014-09-30,890213007.48,44235719.39,58899523.27,1053638015.81
600488,2014-12-31,1175340228.41,69843351.34,86723945.2,1388919008.97
600488,2015-03-31,296162292.1,16848638.75,14380552.39,345583525.58
600488,2015-06-30,609254090.68,54638306.52,47182164.35,728135225.79
600488,2015-09-30,897281606.88,81125898.03,71470046.52,1080173249.3
600488,2015-12-31,1177438162.19,83877961.3,78807609.82,1404719888.21
600488,2016-03-31,215959671.36,18613919.35,15879167.62,267104507.18
600488,2016-06-30,601549218.77,81787504.72,72101643.24,850345232.35
600488,2016-09-30,727842130.28,57470552.4,50387374.49,885969301.1
600488,2016-12-31,996802162.55,65966130.12,63969889.14,1206600228.01
600488,2017-03-31,245972207.73,11776632.33,10167697.39,291183089.86
600488,2017-06-30,698308404.42,102737610.68,87114944.93,992156710.35
600488,2017-09-30,984347358.51,143034899.04,120394531.62,1438533548.32
600488,2017-12-31,1238775185.33,188175358.32,162434305.11,1971716525.16
600488,2018-03-31,303686646.91,45472061.54,38473090.44,627748257.58
600489,2008-03-31,4189118891.71,304300938.59,239796476.66,4656810626.01
600489,2008-06-30,7782759316.77,582875477.08,444484362.85,8715266527.2
600489,2008-09-30,10701909660.07,807479050.59,597425675.27,12146212177.32
600489,2008-12-31,13244136375.99,998284726.43,815687476.02,15229531760.01
600489,2009-03-31,3039081198.35,136939296.49,96411568.62,3373994344.42
600489,2009-06-30,6252516796.36,320200683.43,221458411.14,6918656983.82
600489,2009-09-30,10829457853.63,683896634.17,495286822.53,12179650229.31
600489,2009-12-31,16689950700,1035271100,748880700,18712095400
600489,2010-03-31,4352379574.32,366898916.09,287940663.2,4952221755.41
600489,2010-06-30,9956943485.18,965971642.31,712282746.7,11428553870.25
600489,2010-09-30,14132799778.96,1727071360.23,1271870983.29,16722496507.99
600489,2010-12-31,18369391120.64,2155070194.29,1720446047.53,21883465140.45
600489,2011-03-31,3320264511.22,601975467.77,459446618.75,4227464107.42
600489,2011-06-30,10707966756.55,1442308104.29,1098785903.44,12706087738.33
600489,2011-09-30,18509804807.19,2555896086.28,1967634362.9,22077562412.67
600489,2011-12-31,28375643400,3132278000,2445891500,33143686600
600489,2012-03-31,5358624824.97,710613163.63,539910417.44,6438710318.35
600489,2012-06-30,13951702659.65,1454686964.91,1094437882.55,16248147538.65
600489,2012-09-30,23569733609.68,2140226153.26,1567489341.34,27036948363.41
600489,2012-12-31,31315947351.77,2811685790.06,2087375265.38,36051804515.42
600489,2013-03-31,6521374914.76,655702962,501353666.28,7583348227.89
600489,2013-06-30,13397008499.88,1085829552.08,793437282.39,15329071169.63
600489,2013-09-30,20256086820.09,1311889010.29,948537354.18,22869735141.05
600489,2013-12-31,27561330054.44,891081810.51,678505683.73,30491124501.49
600489,2014-03-31,7287813710.83,244287680.34,178665893.46,7917799960.97
600489,2014-06-30,14474722676.46,562351651.42,403775937.09,15929341586.95
600489,2014-09-30,19984491684.64,823048524.96,582479634.57,22203416351.75
600489,2014-12-31,30624719439.86,397626939.15,268507282.32,33553946460.87
600489,2015-03-31,7431910369.26,83946842.72,42278757.02,7991490155.62
600489,2015-06-30,16557716962.66,170053439.36,105258467.19,17736845590.13
600489,2015-09-30,29129145653.12,223566335.78,155234782.92,30911970054.96
600489,2015-12-31,34522126213.76,226895684.99,146888739.48,37063538450.52
600489,2016-03-31,4871803314.15,125174543.39,93528723.85,5595164780.54
600489,2016-06-30,11755753550.06,359005103.74,265012737.48,13337339626.67
600489,2016-09-30,17933998064.21,697407660.16,538588591.51,20457724860.59
600489,2016-12-31,35613658730.36,722831512.16,476302868.69,38928034324.23
600489,2017-03-31,7145133602.7,202359672.1,137140798.1,8029892644.21
600489,2017-06-30,14123660243.68,460773936.08,336320967.79,15951341221.58
600489,2017-09-30,22660910238.84,658847763.06,478158231.39,25305252617.56
600489,2017-12-31,29166646558.29,695333381.57,542999272.06,32928245496.39
600489,2018-03-31,6238699801.82,168401774.9,112793420.53,7018050690.11
600491,2008-03-31,1677043084.08,53720133.27,40788020.82,1858078663.9
600491,2008-06-30,3200590042.99,132430313.59,99446593.45,3580519016.68
600491,2008-09-30,4488857201.31,181006465.31,143677177.8,5039037267.81
600491,2008-12-31,6579116074.14,162491519.44,111636658.86,7287135385.84
600491,2009-03-31,1640604845.21,52433613.56,42953127.82,1832987506.69
600491,2009-06-30,3164416154.25,131557308.14,104624382.79,3547926372.98
600491,2009-09-30,4819146262.45,178490757.57,143798906.92,5356558086.98
600491,2009-12-31,5941543803.64,93916469.64,179303897.39,6573971075.98
600491,2010-03-31,1939723534.18,52188176.37,45887818.57,2126968275.84
600491,2010-06-30,4287014106.98,145697782.14,124084949.42,4720675137.08
600491,2010-09-30,5757442880.33,167015082.45,139820628.88,6330940763.15
600491,2010-12-31,8950380444.79,251537046.82,195087016.86,9844290165.34
600491,2011-03-31,2201967723.71,79929631.78,56185112.74,2450278963.36
600491,2011-06-30,4906630476.75,213754264.27,148043285.56,5502629433.54
600491,2011-09-30,7572499182.92,329712241.61,226708841.81,8476223095.82
600491,2011-12-31,11992672462.15,540350148.67,321067617.29,13495846735.79
600491,2012-03-31,2719655968.79,449639319.25,329948276.15,2989093365.37
600491,2012-06-30,5396514913.25,452974189.84,330558445.5,5890936954.22
600491,2012-09-30,8754378123.35,529929000.64,388798954.02,9511795978.85
600491,2012-12-31,12916510696.73,522010095.06,396601648.78,13993268530
600491,2013-03-31,2987264787.98,51477801.75,37275885.18,3262169362.74
600491,2013-06-30,5414495656.31,113066581.7,87547664.71,5956234975.32
600491,2013-09-30,8660921931.77,183951729.5,142000073.61,9493364555.23
600491,2013-12-31,14012965330.24,333107565.36,216623287.65,15327968493.17
600491,2014-03-31,3405710031.98,64574642.92,47771816.94,3720608544.95
600491,2014-06-30,6415672060.71,132903808.49,87941794.97,7047374275.4
600491,2014-09-30,9852371463.73,227875301,159336331.98,10824116909.98
600491,2014-12-31,14863576930.14,373860230.74,242971886.37,16230299808.42
600491,2015-03-31,4056461430.15,65380293.01,41821541.86,4418609061.14
600491,2015-06-30,7128347484.66,135094230.24,93663322.62,7805445263.11
600491,2015-09-30,10228347266.55,223972857.28,161132054.36,11238622867.15
600491,2015-12-31,14636578722.04,314310255.26,198334644.54,16028768138.55
600491,2016-03-31,3735160062.3,85045572.66,68417959.9,4083794679.2
600491,2016-06-30,6681883733.18,170364038.1,129504809.1,7247204383.69
600491,2016-09-30,9707354754.02,276141432.48,205919751.63,10491481423.38
600491,2016-12-31,13353485622.9,499989005.21,350215699.21,14588483384.55
600491,2017-03-31,3623466559.19,158598168.23,116595995.83,3966124948.2
600491,2017-06-30,7609247124.16,313061233.58,225733713.29,8253261101.73
600491,2017-09-30,11487038458.46,503165481.09,360246004.52,12557103647.32
600491,2017-12-31,16373471915.34,844112507.23,611278299.32,17873377643.65
600491,2018-03-31,4877692330.85,300322679.42,213972651.01,5398242769.01
600493,2008-03-31,114942352.43,687297.03,2796047.61,141582552.16
600493,2008-06-30,290826873.72,5893366.87,10183519.95,346022805.57
600493,2008-09-30,431326283.08,12421730.6,15372138.05,515088687.59
600493,2008-12-31,607875273.41,6940534.64,4926310.47,716075067.84
600493,2009-03-31,125320952.68,-4747347.53,-4026263.9,136625386.98
600493,2009-06-30,280536199.27,2079189.86,6316588.85,316091204.01
600493,2009-09-30,419243621.44,5039004.53,9967996.28,474774870.26
600493,2009-12-31,600271616.86,10047195.51,18635064.85,687746000.49
600493,2010-03-31,139184958.58,4787361.59,3997631.4,160101679.9
600493,2010-06-30,342534893.77,27231675.14,24924023.3,407721092.97
600493,2010-09-30,538660801.98,59799776.96,52236708.29,641311787.93
600493,2010-12-31,772294742.97,107279281.91,93572919.23,924216480.84
600493,2011-03-31,188516684.77,4869704.44,5589467.9,217002977.92
600493,2011-06-30,396835296.72,-5951873.62,992731.76,442439198.04
600493,2011-09-30,636728003.24,-15234375.67,1429345.01,693088934.85
600493,2011-12-31,886678314.37,-41810370.28,-16777808.16,941004612.41
600493,2012-03-31,194416577.9,-29107526.57,-25773793.35,190347863.98
600493,2012-06-30,403487531.31,-32788216.13,1237740.12,411517423.98
600493,2012-09-30,597456781.78,-55205697.69,1430301.4,610756460.93
600493,2012-12-31,804460482.93,-64820161.19,12088256.35,846980832.83
600493,2013-03-31,162047789.2,-9243431,-7699413.09,171052215.65
600493,2013-06-30,387802847.31,-9618864.59,1348919.79,414945910.37
600493,2013-09-30,600216194.93,-9251442.52,7082948.27,645403078.43
600493,2013-12-31,803880780.65,-13123624.16,14004466.62,880087769.64
600493,2014-03-31,122448916.57,-11492128.2,-2471195.57,130473818.82
600493,2014-06-30,316487675.94,-12504784.21,667478.37,346721735.42
600493,2014-09-30,494910764.88,-8761967.25,3191147.08,545733536.04
600493,2014-12-31,693071200.73,-5643481.61,10015333.9,776833162.74
600493,2015-03-31,117476664.41,686608.94,1488584.84,134045414.26
600493,2015-06-30,295764708.51,4064970.88,2788899.71,340499896.51
600493,2015-09-30,470146356.63,7088524.28,5794794.99,541963237.67
600493,2015-12-31,611856884.71,12430870.18,12998039.66,719940267.3
600493,2016-03-31,115994978.37,2038888.95,2871452.4,133803969.93
600493,2016-06-30,281396500.59,5208348.1,5065946.49,322711190.01
600493,2016-09-30,450869073.39,17319109.96,14368437.16,524558991.07
600493,2016-12-31,628704116.1,55719710.18,56420911.94,762144650.5
600493,2017-03-31,141736587.7,5455768.22,4046971.43,161977788.19
600493,2017-06-30,307948716.87,13113329.52,9862052.64,356143960.4
600493,2017-09-30,503144091.44,24237904.13,16666265.83,584731032.14
600493,2017-12-31,696133895.96,34831371.26,24827833.04,821179833.14
600493,2018-03-31,152713351.93,7108194.59,5889647.22,174364363.55
